YEAR,ROUND,TEAM1,TEAM1SEED,TEAM1REC,TEAM1RPI,TEAM1TOP50,TEAM1SCORE,TEAM2,TEAM2SEED,TEAM2REC,TEAM2RPI,TEAM2TOP50,TEAM2SCORE,WINNINGTEAM
2009,3,syracuse,3,0.735,12,0.5,71,oklahoma,2,0.844,5,0.714,84,1
2009,4,louisville,1,0.848,4,0.75,52,michiganst,2,0.812,6,0.812,64,1
2009,4,michiganst,2,0.812,6,0.812,64,louisville,1,0.848,4,0.75,52,0
2009,4,connecticut,1,0.871,8,0.727,82,missouri,3,0.818,10,0.636,75,0
2009,4,missouri,3,0.818,10,0.636,75,connecticut,1,0.871,8,0.727,82,1
2009,4,pittsburgh,1,0.871,2,0.727,76,villanova,3,0.788,13,0.538,78,1
2009,4,villanova,3,0.788,13,0.538,78,pittsburgh,1,0.871,2,0.727,76,0
2009,4,northcarolina,1,0.871,3,0.714,72,oklahoma,2,0.844,5,0.714,60,0
2009,4,oklahoma,2,0.844,5,0.714,60,northcarolina,1,0.871,3,0.714,72,1
2009,5,michiganst,2,0.812,6,0.812,82,connecticut,1,0.871,8,0.727,73,0
2009,5,connecticut,1,0.871,8,0.727,73,michiganst,2,0.812,6,0.812,82,1
2009,5,villanova,3,0.788,13,0.538,69,northcarolina,1,0.871,3,0.714,83,1
2009,5,northcarolina,1,0.871,3,0.714,83,villanova,3,0.788,13,0.538,69,0
2009,6,michiganst,2,0.812,6,0.812,72,northcarolina,1,0.871,3,0.714,89,1
2009,6,northcarolina,1,0.871,3,0.714,89,michiganst,2,0.812,6,0.812,72,0
2010,1,kansas,1,0.941,1,0.857,90,lehigh,16,0.688,152,0.0,74,0
2010,1,lehigh,16,0.688,152,0.0,74,kansas,1,0.941,1,0.857,90,1
2010,1,ohiost,2,0.794,22,0.556,68,ucsantabarbara,15,0.69,94,0.0,51,0
2010,1,ucsantabarbara,15,0.69,94,0.0,51,ohiost,2,0.794,22,0.556,68,1
2010,1,georgetown,3,0.697,7,0.529,83,ohio,14,0.6,95,0.25,97,1
2010,1,ohio,14,0.6,95,0.25,97,georgetown,3,0.697,7,0.529,83,0
2010,1,maryland,4,0.742,24,0.455,89,houston,13,0.559,110,0.5,77,0
2010,1,houston,13,0.559,110,0.5,77,maryland,4,0.742,24,0.455,89,1
2010,1,michiganst,5,0.75,28,0.429,70,newmexicost,12,0.667,51,0.375,67,0
2010,1,newmexicost,12,0.667,51,0.375,67,michiganst,5,0.75,28,0.429,70,1
2010,1,tennessee,6,0.758,14,0.286,62,sandiegost,11,0.758,18,0.444,59,0
2010,1,sandiegost,11,0.758,18,0.444,59,tennessee,6,0.758,14,0.286,62,1
2010,1,oklahomast,7,0.688,32,0.364,59,georgiatech,10,0.647,33,0.417,64,1
2010,1,georgiatech,10,0.647,33,0.417,64,oklahomast,7,0.688,32,0.364,59,0
2010,1,unlv,8,0.758,48,0.5,66,iowa,9,0.312,210,0.0,69,1
2010,1,iowa,9,0.312,210,0.0,69,unlv,8,0.758,48,0.5,66,0
2010,1,syracuse,1,0.875,5,0.667,79,vermont,16,0.735,117,0.0,56,0
2010,1,vermont,16,0.735,117,0.0,56,syracuse,1,0.875,5,0.667,79,1
2010,1,kansasst,2,0.788,6,0.615,82,northtexas,15,0.75,104,0.0,62,0
2010,1,northtexas,15,0.75,104,0.0,62,kansasst,2,0.788,6,0.615,82,1
2010,1,pittsburgh,3,0.75,15,0.583,89,oakland,14,0.765,52,0.0,66,0
2010,1,oakland,14,0.765,52,0.0,66,pittsburgh,3,0.75,15,0.583,89,1
2010,1,vanderbilt,4,0.75,26,0.667,65,murrayst,13,0.882,57,0.0,66,1
2010,1,murrayst,13,0.882,57,0.0,66,vanderbilt,4,0.75,26,0.667,65,0
2010,1,butler,5,0.875,12,0.5,77,utep,12,0.812,38,0.667,59,0
2010,1,utep,12,0.812,38,0.667,59,butler,5,0.875,12,0.5,77,1
2010,1,xavier,6,0.75,19,0.3,65,minnesota,11,0.618,62,0.417,54,0
2010,1,minnesota,11,0.618,62,0.417,54,xavier,6,0.75,19,0.3,65,1
2010,1,byu,7,0.853,23,0.444,99,florida,10,0.636,56,0.273,92,0
2010,1,florida,10,0.636,56,0.273,92,byu,7,0.853,23,0.444,99,1
2010,1,gonzaga,8,0.812,36,0.429,67,floridast,9,0.71,42,0.4,60,0
2010,1,floridast,9,0.71,42,0.4,60,gonzaga,8,0.812,36,0.429,67,1
2010,1,kentucky,1,0.941,2,0.833,100,easttennst,16,0.588,121,0.0,71,0
2010,1,easttennst,16,0.588,121,0.0,71,kentucky,1,0.941,2,0.833,100,1
2010,1,westvirginia,2,0.818,4,0.643,77,morganst,15,0.75,103,0.0,50,0
2010,1,morganst,15,0.75,103,0.0,50,westvirginia,2,0.818,4,0.643,77,1
2010,1,newmexico,3,0.879,10,0.667,62,montana,14,0.71,97,0.0,57,0
2010,1,montana,14,0.71,97,0.0,57,newmexico,3,0.879,10,0.667,62,1
2010,1,wisconsin,4,0.742,21,0.6,53,wofford,13,0.765,69,0.0,49,0
2010,1,wofford,13,0.765,69,0.0,49,wisconsin,4,0.742,21,0.6,53,1
2010,1,temple,5,0.853,8,0.7,65,cornell,12,0.871,46,0.0,78,1
2010,1,cornell,12,0.871,46,0.0,78,temple,5,0.853,8,0.7,65,0
2010,1,marquette,6,0.667,50,0.308,78,washington,11,0.727,41,0.6,80,1
2010,1,washington,11,0.727,41,0.6,80,marquette,6,0.667,50,0.308,78,0
2010,1,clemson,7,0.677,34,0.455,78,missouri,10,0.688,44,0.364,86,1
2010,1,missouri,10,0.688,44,0.364,86,clemson,7,0.677,34,0.455,78,0
2010,1,texas,8,0.727,29,0.417,80,wakeforest,9,0.655,39,0.6,81,1
2010,1,wakeforest,9,0.655,39,0.6,81,texas,8,0.727,29,0.417,80,0
2010,1,duke,1,0.853,3,0.667,73,arkpinebluff,16,0.516,187,0.0,44,0
2010,1,arkpinebluff,16,0.516,187,0.0,44,duke,1,0.853,3,0.667,73,1
2010,1,villanova,2,0.774,11,0.538,73,robertmorris,15,0.676,129,0.0,70,0
2010,1,robertmorris,15,0.676,129,0.0,70,villanova,2,0.774,11,0.538,73,1
2010,1,baylor,3,0.781,9,0.583,68,samhoustonst,14,0.781,70,0.0,59,0
2010,1,samhoustonst,14,0.781,70,0.0,59,baylor,3,0.781,9,0.583,68,1
2010,1,purdue,4,0.844,16,0.667,72,siena,13,0.818,31,0.0,64,0
2010,1,siena,13,0.818,31,0.0,64,purdue,4,0.844,16,0.667,72,1
2010,1,texasam,5,0.719,13,0.357,69,utahst,12,0.794,30,0.667,53,0
2010,1,utahst,12,0.794,30,0.667,53,texasam,5,0.719,13,0.357,69,1
2010,1,notredame,6,0.676,49,0.556,50,olddominion,11,0.765,27,0.25,51,1
2010,1,olddominion,11,0.765,27,0.25,51,notredame,6,0.676,49,0.556,50,0
2010,1,richmond,7,0.765,25,0.625,71,stmarysca,10,0.839,35,0.5,80,1
2010,1,stmarysca,10,0.839,35,0.5,80,richmond,7,0.765,25,0.625,71,0
2010,1,california,8,0.697,20,0.143,77,louisville,9,0.625,37,0.3,62,0
2010,1,louisville,9,0.625,37,0.3,62,california,8,0.697,20,0.143,77,1
2010,2,kansas,1,0.941,1,0.857,67,iowa,9,0.312,210,0.0,69,1
2010,2,iowa,9,0.312,210,0.0,69,kansas,1,0.941,1,0.857,67,0
2010,2,ohiost,2,0.794,22,0.556,75,georgiatech,10,0.647,33,0.417,66,0
2010,2,georgiatech,10,0.647,33,0.417,66,ohiost,2,0.794,22,0.556,75,1
2010,2,ohio,14,0.6,95,0.25,68,tennessee,6,0.758,14,0.286,83,1
2010,2,tennessee,6,0.758,14,0.286,83,ohio,14,0.6,95,0.25,68,0
2010,2,maryland,4,0.742,24,0.455,83,michiganst,5,0.75,28,0.429,85,1
2010,2,michiganst,5,0.75,28,0.429,85,maryland,4,0.742,24,0.455,83,0
2010,2,syracuse,1,0.875,5,0.667,87,gonzaga,8,0.812,36,0.429,65,0
2010,2,gonzaga,8,0.812,36,0.429,65,syracuse,1,0.875,5,0.667,87,1
2010,2,kansasst,2,0.788,6,0.615,84,byu,7,0.853,23,0.444,72,0
2010,2,byu,7,0.853,23,0.444,72,kansasst,2,0.788,6,0.615,84,1
2010,2,pittsburgh,3,0.75,15,0.583,68,xavier,6,0.75,19,0.3,71,1
2010,2,xavier,6,0.75,19,0.3,71,pittsburgh,3,0.75,15,0.583,68,0
2010,2,murrayst,13,0.882,57,0.0,52,butler,5,0.875,12,0.5,54,1
2010,2,butler,5,0.875,12,0.5,54,murrayst,13,0.882,57,0.0,52,0
2010,2,kentucky,1,0.941,2,0.833,90,wakeforest,9,0.655,39,0.6,60,0
2010,2,wakeforest,9,0.655,39,0.6,60,kentucky,1,0.941,2,0.833,90,1
2010,2,westvirginia,2,0.818,4,0.643,68,missouri,10,0.688,44,0.364,59,0
2010,2,missouri,10,0.688,44,0.364,59,westvirginia,2,0.818,4,0.643,68,1
2010,2,newmexico,3,0.879,10,0.667,64,washington,11,0.727,41,0.6,82,1
2010,2,washington,11,0.727,41,0.6,82,newmexico,3,0.879,10,0.667,64,0
2010,2,wisconsin,4,0.742,21,0.6,69,cornell,12,0.871,46,0.0,87,1
2010,2,cornell,12,0.871,46,0.0,87,wisconsin,4,0.742,21,0.6,69,0
2010,2,duke,1,0.853,3,0.667,68,california,8,0.697,20,0.143,53,0
2010,2,california,8,0.697,20,0.143,53,duke,1,0.853,3,0.667,68,1
2010,2,villanova,2,0.774,11,0.538,68,stmarysca,10,0.839,35,0.5,75,1
2010,2,stmarysca,10,0.839,35,0.5,75,villanova,2,0.774,11,0.538,68,0
2010,2,baylor,3,0.781,9,0.583,76,olddominion,11,0.765,27,0.25,68,0
2010,2,olddominion,11,0.765,27,0.25,68,baylor,3,0.781,9,0.583,76,1
2010,2,purdue,4,0.844,16,0.667,63,texasam,5,0.719,13,0.357,61,0
2010,2,texasam,5,0.719,13,0.357,61,purdue,4,0.844,16,0.667,63,1
2010,3,iowa,9,0.312,210,0.0,52,michiganst,5,0.75,28,0.429,59,1
2010,3,michiganst,5,0.75,28,0.429,59,iowa,9,0.312,210,0.0,52,0
2010,3,ohiost,2,0.794,22,0.556,73,tennessee,6,0.758,14,0.286,76,1
2010,3,tennessee,6,0.758,14,0.286,76,ohiost,2,0.794,22,0.556,73,0
2010,3,syracuse,1,0.875,5,0.667,59,butler,5,0.875,12,0.5,63,1
2010,3,butler,5,0.875,12,0.5,63,syracuse,1,0.875,5,0.667,59,0
2010,3,kansasst,2,0.788,6,0.615,101,xavier,6,0.75,19,0.3,96,0
2010,3,xavier,6,0.75,19,0.3,96,kansasst,2,0.788,6,0.615,101,1
2010,3,kentucky,1,0.941,2,0.833,62,cornell,12,0.871,46,0.0,45,0
2010,3,cornell,12,0.871,46,0.0,45,kentucky,1,0.941,2,0.833,62,1
2010,3,westvirginia,2,0.818,4,0.643,69,washington,11,0.727,41,0.6,56,0
2010,3,washington,11,0.727,41,0.6,56,westvirginia,2,0.818,4,0.643,69,1
2010,3,duke,1,0.853,3,0.667,70,purdue,4,0.844,16,0.667,57,0
2010,3,purdue,4,0.844,16,0.667,57,duke,1,0.853,3,0.667,70,1
2010,3,stmarysca,10,0.839,35,0.5,49,baylor,3,0.781,9,0.583,72,1
2010,3,baylor,3,0.781,9,0.583,72,stmarysca,10,0.839,35,0.5,49,0
2010,4,michiganst,5,0.75,28,0.429,70,tennessee,6,0.758,14,0.286,69,0
2010,4,tennessee,6,0.758,14,0.286,69,michiganst,5,0.75,28,0.429,70,1
2010,4,butler,5,0.875,12,0.5,63,kansasst,2,0.788,6,0.615,56,0
2010,4,kansasst,2,0.788,6,0.615,56,butler,5,0.875,12,0.5,63,1
2010,4,kentucky,1,0.941,2,0.833,66,westvirginia,2,0.818,4,0.643,73,1
2010,4,westvirginia,2,0.818,4,0.643,73,kentucky,1,0.941,2,0.833,66,0
2010,4,duke,1,0.853,3,0.667,78,baylor,3,0.781,9,0.583,71,0
2010,4,baylor,3,0.781,9,0.583,71,duke,1,0.853,3,0.667,78,1
2010,5,michiganst,5,0.75,28,0.429,50,butler,5,0.875,12,0.5,52,1
2010,5,butler,5,0.875,12,0.5,52,michiganst,5,0.75,28,0.429,50,0
2010,5,westvirginia,2,0.818,4,0.643,57,duke,1,0.853,3,0.667,78,1
2010,5,duke,1,0.853,3,0.667,78,westvirginia,2,0.818,4,0.643,57,0
2010,6,butler,5,0.875,12,0.5,59,duke,1,0.853,3,0.667,61,1
2010,6,duke,1,0.853,3,0.667,61,butler,5,0.875,12,0.5,59,0
2011,1,ohiost,1,0.941,2,0.818,75,texas,16,0.794,11,0.667,46,0
2011,1,texas,16,0.794,11,0.667,46,ohiost,1,0.941,2,0.818,75,1
2011,1,northcarolina,2,0.788,6,0.286,102,longisland,15,0.844,75,0.0,87,0
2011,1,longisland,15,0.844,75,0.0,87,northcarolina,2,0.788,6,0.286,102,1
2011,1,syracuse,3,0.788,18,0.643,77,indianast,14,0.594,84,0.4,60,0
2011,1,indianast,14,0.594,84,0.4,60,syracuse,3,0.788,18,0.643,77,1
2011,1,kentucky,4,0.758,7,0.643,59,princeton,13,0.8,40,0.5,57,0
2011,1,princeton,13,0.8,40,0.5,57,kentucky,4,0.758,7,0.643,59,1
2011,1,westvirginia,5,0.645,21,0.571,84,clemson,12,0.656,57,0.0,78,0
2011,1,clemson,12,0.656,57,0.0,78,westvirginia,5,0.645,21,0.571,84,1
2011,1,xavier,6,0.774,22,0.571,55,marquette,11,0.588,64,0.294,66,1
2011,1,marquette,11,0.588,64,0.294,66,xavier,6,0.774,22,0.571,55,0
2011,1,washington,7,0.697,32,0.5,68,georgia,10,0.656,47,0.25,65,0
2011,1,georgia,10,0.656,47,0.25,65,washington,7,0.697,32,0.5,68,1
2011,1,georgemason,8,0.812,24,0.6,61,villanova,9,0.656,38,0.429,57,0
2011,1,villanova,9,0.656,38,0.429,57,georgemason,8,0.812,24,0.6,61,1
2011,1,duke,1,0.882,4,0.8,87,hampton,16,0.742,153,1.0,45,0
2011,1,hampton,16,0.742,153,1.0,45,duke,1,0.882,4,0.8,87,1
2011,1,sandiegost,2,0.938,3,0.778,68,northerncolo,15,0.655,99,0.0,50,0
2011,1,northerncolo,15,0.655,99,0.0,50,sandiegost,2,0.938,3,0.778,68,1
2011,1,connecticut,3,0.743,14,0.6,81,bucknell,14,0.758,79,0.333,52,0
2011,1,bucknell,14,0.758,79,0.333,52,connecticut,3,0.743,14,0.6,81,1
2011,1,texas,4,0.794,11,0.667,85,oakland,13,0.727,53,0.167,81,0
2011,1,oakland,13,0.727,53,0.167,81,texas,4,0.794,11,0.667,85,1
2011,1,arizona,5,0.794,19,0.286,77,memphis,12,0.735,28,0.4,75,0
2011,1,memphis,12,0.735,28,0.4,75,arizona,5,0.794,19,0.286,77,1
2011,1,cincinnati,6,0.758,36,0.385,78,missouri,11,0.688,37,0.364,63,0
2011,1,missouri,11,0.688,37,0.364,63,cincinnati,6,0.758,36,0.385,78,1
2011,1,temple,7,0.781,30,0.375,66,pennst,10,0.576,39,0.385,64,0
2011,1,pennst,10,0.576,39,0.385,64,temple,7,0.781,30,0.375,66,1
2011,1,michigan,8,0.594,52,0.4,75,tennessee,9,0.576,34,0.533,45,0
2011,1,tennessee,9,0.576,34,0.533,45,michigan,8,0.594,52,0.4,75,1
2011,1,kansas,1,0.941,1,0.818,72,bostonu,16,0.618,129,0.0,53,0
2011,1,bostonu,16,0.618,129,0.0,53,kansas,1,0.941,1,0.818,72,1
2011,1,notredame,2,0.812,9,0.688,69,akron,15,0.647,107,0.0,56,0
2011,1,akron,15,0.647,107,0.0,56,notredame,2,0.812,9,0.688,69,1
2011,1,purdue,3,0.781,12,0.615,65,stpeters,14,0.606,92,0.0,43,0
2011,1,stpeters,14,0.606,92,0.0,43,purdue,3,0.781,12,0.615,65,1
2011,1,louisville,4,0.735,17,0.562,61,moreheadst,13,0.71,77,0.0,62,1
2011,1,moreheadst,13,0.71,77,0.0,62,louisville,4,0.735,17,0.562,61,0
2011,1,vanderbilt,5,0.697,27,0.385,66,richmond,12,0.794,41,0.5,69,1
2011,1,richmond,12,0.794,41,0.5,69,vanderbilt,5,0.697,27,0.385,66,0
2011,1,georgetown,6,0.677,13,0.444,56,vcu,11,0.676,49,0.333,74,1
2011,1,vcu,11,0.676,49,0.333,74,georgetown,6,0.677,13,0.444,56,0
2011,1,texasam,7,0.742,29,0.556,50,floridast,10,0.677,55,0.167,57,1
2011,1,floridast,10,0.677,55,0.167,57,texasam,7,0.742,29,0.556,50,0
2011,1,unlv,8,0.75,25,0.3,62,illinois,9,0.594,48,0.308,73,1
2011,1,illinois,9,0.594,48,0.308,73,unlv,8,0.75,25,0.3,62,0
2011,1,pittsburgh,1,0.844,10,0.643,74,uncasheville,16,0.552,147,0.0,51,0
2011,1,uncasheville,16,0.552,147,0.0,51,pittsburgh,1,0.844,10,0.643,74,1
2011,1,florida,2,0.788,8,0.786,79,ucsantabarbara,15,0.552,157,0.5,51,0
2011,1,ucsantabarbara,15,0.552,157,0.5,51,florida,2,0.788,8,0.786,79,1
2011,1,byu,3,0.879,5,0.818,74,wofford,14,0.636,109,0.25,66,0
2011,1,wofford,14,0.636,109,0.25,66,byu,3,0.879,5,0.818,74,1
2011,1,wisconsin,4,0.742,16,0.385,72,belmont,13,0.882,51,0.0,58,0
2011,1,belmont,13,0.882,51,0.0,58,wisconsin,4,0.742,16,0.385,72,1
2011,1,kansasst,5,0.677,23,0.333,73,utahst,12,0.906,15,0.333,68,0
2011,1,utahst,12,0.906,15,0.333,68,kansasst,5,0.677,23,0.333,73,1
2011,1,stjohnsny,6,0.656,26,0.5,71,gonzaga,11,0.719,56,0.333,86,1
2011,1,gonzaga,11,0.719,56,0.333,86,stjohnsny,6,0.656,26,0.5,71,0
2011,1,ucla,7,0.688,44,0.333,78,michiganst,10,0.562,45,0.312,76,0
2011,1,michiganst,10,0.562,45,0.312,76,ucla,7,0.688,44,0.333,78,1
2011,1,butler,8,0.71,33,0.5,60,olddominion,9,0.818,20,0.6,58,0
2011,1,olddominion,9,0.818,20,0.6,58,butler,8,0.71,33,0.5,60,1
2011,2,ohiost,1,0.941,2,0.818,98,georgemason,8,0.812,24,0.6,66,0
2011,2,georgemason,8,0.812,24,0.6,66,ohiost,1,0.941,2,0.818,98,1
2011,2,northcarolina,2,0.788,6,0.286,86,washington,7,0.697,32,0.5,83,0
2011,2,washington,7,0.697,32,0.5,83,northcarolina,2,0.788,6,0.286,86,1
2011,2,syracuse,3,0.788,18,0.643,62,marquette,11,0.588,64,0.294,66,1
2011,2,marquette,11,0.588,64,0.294,66,syracuse,3,0.788,18,0.643,62,0
2011,2,kentucky,4,0.758,7,0.643,71,westvirginia,5,0.645,21,0.571,63,0
2011,2,westvirginia,5,0.645,21,0.571,63,kentucky,4,0.758,7,0.643,71,1
2011,2,duke,1,0.882,4,0.8,73,michigan,8,0.594,52,0.4,71,0
2011,2,michigan,8,0.594,52,0.4,71,duke,1,0.882,4,0.8,73,1
2011,2,sandiegost,2,0.938,3,0.778,71,temple,7,0.781,30,0.375,64,0
2011,2,temple,7,0.781,30,0.375,64,sandiegost,2,0.938,3,0.778,71,1
2011,2,connecticut,3,0.743,14,0.6,69,cincinnati,6,0.758,36,0.385,58,0
2011,2,cincinnati,6,0.758,36,0.385,58,connecticut,3,0.743,14,0.6,69,1
2011,2,texas,4,0.794,11,0.667,69,arizona,5,0.794,19,0.286,70,1
2011,2,arizona,5,0.794,19,0.286,70,texas,4,0.794,11,0.667,69,0
2011,2,kansas,1,0.941,1,0.818,73,illinois,9,0.594,48,0.308,59,0
2011,2,illinois,9,0.594,48,0.308,59,kansas,1,0.941,1,0.818,73,1
2011,2,notredame,2,0.812,9,0.688,57,floridast,10,0.677,55,0.167,71,1
2011,2,floridast,10,0.677,55,0.167,71,notredame,2,0.812,9,0.688,57,0
2011,2,purdue,3,0.781,12,0.615,76,vcu,11,0.676,49,0.333,94,1
2011,2,vcu,11,0.676,49,0.333,94,purdue,3,0.781,12,0.615,76,0
2011,2,moreheadst,13,0.71,77,0.0,48,richmond,12,0.794,41,0.5,65,1
2011,2,richmond,12,0.794,41,0.5,65,moreheadst,13,0.71,77,0.0,48,0
2011,2,pittsburgh,1,0.844,10,0.643,70,butler,8,0.71,33,0.5,71,1
2011,2,butler,8,0.71,33,0.5,71,pittsburgh,1,0.844,10,0.643,70,0
2011,2,florida,2,0.788,8,0.786,73,ucla,7,0.688,44,0.333,65,0
2011,2,ucla,7,0.688,44,0.333,65,florida,2,0.788,8,0.786,73,1
2011,2,byu,3,0.879,5,0.818,89,gonzaga,11,0.719,56,0.333,67,0
2011,2,gonzaga,11,0.719,56,0.333,67,byu,3,0.879,5,0.818,89,1
2011,2,wisconsin,4,0.742,16,0.385,70,kansasst,5,0.677,23,0.333,65,0
2011,2,kansasst,5,0.677,23,0.333,65,wisconsin,4,0.742,16,0.385,70,1
2011,3,ohiost,1,0.941,2,0.818,60,kentucky,4,0.758,7,0.643,62,1
2011,3,kentucky,4,0.758,7,0.643,62,ohiost,1,0.941,2,0.818,60,0
2011,3,northcarolina,2,0.788,6,0.286,81,marquette,11,0.588,64,0.294,63,0
2011,3,marquette,11,0.588,64,0.294,63,northcarolina,2,0.788,6,0.286,81,1
2011,3,duke,1,0.882,4,0.8,77,arizona,5,0.794,19,0.286,93,1
2011,3,arizona,5,0.794,19,0.286,93,duke,1,0.882,4,0.8,77,0
2011,3,sandiegost,2,0.938,3,0.778,67,connecticut,3,0.743,14,0.6,74,1
2011,3,connecticut,3,0.743,14,0.6,74,sandiegost,2,0.938,3,0.778,67,0
2011,3,kansas,1,0.941,1,0.818,77,richmond,12,0.794,41,0.5,57,0
2011,3,richmond,12,0.794,41,0.5,57,kansas,1,0.941,1,0.818,77,1
2011,3,floridast,10,0.677,55,0.167,71,vcu,11,0.676,49,0.333,72,1
2011,3,vcu,11,0.676,49,0.333,72,floridast,10,0.677,55,0.167,71,0
2011,3,butler,8,0.71,33,0.5,61,wisconsin,4,0.742,16,0.385,54,0
2011,3,wisconsin,4,0.742,16,0.385,54,butler,8,0.71,33,0.5,61,1
2011,3,florida,2,0.788,8,0.786,83,byu,3,0.879,5,0.818,74,0
2011,3,byu,3,0.879,5,0.818,74,florida,2,0.788,8,0.786,83,1
2011,4,kentucky,4,0.758,7,0.643,76,northcarolina,2,0.788,6,0.286,69,0
2011,4,northcarolina,2,0.788,6,0.286,69,kentucky,4,0.758,7,0.643,76,1
2011,4,arizona,5,0.794,19,0.286,63,connecticut,3,0.743,14,0.6,65,1
2011,4,connecticut,3,0.743,14,0.6,65,arizona,5,0.794,19,0.286,63,0
2011,4,kansas,1,0.941,1,0.818,61,vcu,11,0.676,49,0.333,71,1
2011,4,vcu,11,0.676,49,0.333,71,kansas,1,0.941,1,0.818,61,0
2011,4,butler,8,0.71,33,0.5,74,florida,2,0.788,8,0.786,71,0
2011,4,florida,2,0.788,8,0.786,71,butler,8,0.71,33,0.5,74,1
2011,5,kentucky,4,0.758,7,0.643,55,connecticut,3,0.743,14,0.6,56,1
2011,5,connecticut,3,0.743,14,0.6,56,kentucky,4,0.758,7,0.643,55,0
2011,5,vcu,11,0.676,49,0.333,62,butler,8,0.71,33,0.5,70,1
2011,5,butler,8,0.71,33,0.5,70,vcu,11,0.676,49,0.333,62,0
2011,6,connecticut,3,0.743,14,0.6,53,butler,8,0.71,33,0.5,41,0
2011,6,butler,8,0.71,33,0.5,41,connecticut,3,0.743,14,0.6,53,1
2012,1,kentucky,1,0.95,1,0.875,81,westernky,16,0.457,171,0.0,66,0
2012,1,westernky,16,0.457,171,0.0,66,kentucky,1,0.95,1,0.875,81,1
2012,1,duke,2,0.794,7,0.583,70,lehigh,15,0.765,88,0.25,75,1
2012,1,lehigh,15,0.765,88,0.25,75,duke,2,0.794,7,0.583,70,0
2012,1,baylor,3,0.784,8,0.529,68,southdakotast,14,0.758,50,0.0,60,0
2012,1,southdakotast,14,0.758,50,0.0,60,baylor,3,0.784,8,0.529,68,1
2012,1,indiana,4,0.75,11,0.6,79,newmexicost,13,0.706,64,0.143,66,0
2012,1,newmexicost,13,0.706,64,0.143,66,indiana,4,0.75,11,0.6,79,1
2012,1,wichitast,5,0.812,18,0.333,59,vcu,12,0.806,34,0.5,62,1
2012,1,vcu,12,0.806,34,0.5,62,wichitast,5,0.812,18,0.333,59,0
2012,1,unlv,6,0.727,25,0.5,64,colorado,11,0.647,51,0.429,68,1
2012,1,colorado,11,0.647,51,0.429,68,unlv,6,0.727,25,0.5,64,0
2012,1,notredame,7,0.647,49,0.429,63,xavier,10,0.639,38,0.417,67,1
2012,1,xavier,10,0.639,38,0.417,67,notredame,7,0.647,49,0.429,63,0
2012,1,iowast,8,0.676,32,0.455,77,connecticut,9,0.588,33,0.308,64,0
2012,1,connecticut,9,0.588,33,0.308,64,iowast,8,0.676,32,0.455,77,1
2012,1,michiganst,1,0.778,3,0.667,89,norfolkst,16,0.735,117,0.25,67,0
2012,1,norfolkst,16,0.735,117,0.25,67,michiganst,1,0.778,3,0.667,89,1
2012,1,missouri,2,0.857,12,0.727,84,norfolkst,15,0.735,117,0.25,86,1
2012,1,norfolkst,15,0.735,117,0.25,86,missouri,2,0.857,12,0.727,84,0
2012,1,marquette,3,0.771,9,0.533,88,byu,14,0.727,47,0.3,68,0
2012,1,byu,14,0.727,47,0.3,68,marquette,3,0.771,9,0.533,88,1
2012,1,louisville,4,0.75,10,0.55,69,davidson,13,0.75,67,0.2,62,0
2012,1,davidson,13,0.75,67,0.2,62,louisville,4,0.75,10,0.55,69,1
2012,1,newmexico,5,0.794,27,0.636,75,longbeachst,12,0.719,37,0.125,68,0
2012,1,longbeachst,12,0.719,37,0.125,68,newmexico,5,0.794,27,0.636,75,1
2012,1,murrayst,6,0.933,21,0.8,58,coloradost,11,0.613,29,0.3,41,0
2012,1,coloradost,11,0.613,29,0.3,41,murrayst,6,0.933,21,0.8,58,1
2012,1,florida,7,0.703,19,0.417,71,virginia,10,0.688,59,0.222,45,0
2012,1,virginia,10,0.688,59,0.222,45,florida,7,0.703,19,0.417,71,1
2012,1,memphis,8,0.743,20,0.222,54,saintlouis,9,0.758,28,0.429,61,1
2012,1,saintlouis,9,0.758,28,0.429,61,memphis,8,0.743,20,0.222,54,0
2012,1,syracuse,1,0.919,2,0.812,72,uncasheville,16,0.677,101,0.0,65,0
2012,1,uncasheville,16,0.677,101,0.0,65,syracuse,1,0.919,2,0.812,72,1
2012,1,ohiost,2,0.795,6,0.632,78,loyolamaryland,15,0.727,75,0.25,59,0
2012,1,loyolamaryland,15,0.727,75,0.25,59,ohiost,2,0.795,6,0.632,78,1
2012,1,floridast,3,0.714,13,0.455,86,stbonaventure,14,0.625,76,0.167,63,0
2012,1,stbonaventure,14,0.625,76,0.167,63,floridast,3,0.714,13,0.455,86,1
2012,1,wisconsin,4,0.722,16,0.467,73,montana,13,0.767,78,0.25,49,0
2012,1,montana,13,0.767,78,0.25,49,wisconsin,4,0.722,16,0.467,73,1
2012,1,vanderbilt,5,0.694,17,0.5,79,harvard,12,0.833,41,0.333,70,0
2012,1,harvard,12,0.833,41,0.333,70,vanderbilt,5,0.694,17,0.5,79,1
2012,1,cincinnati,6,0.703,35,0.571,65,texas,11,0.588,57,0.25,59,0
2012,1,texas,11,0.588,57,0.25,59,cincinnati,6,0.703,35,0.571,65,1
2012,1,gonzaga,7,0.788,24,0.5,77,westvirginia,10,0.576,61,0.308,54,0
2012,1,westvirginia,10,0.576,61,0.308,54,gonzaga,7,0.788,24,0.5,77,1
2012,1,kansasst,8,0.667,44,0.462,70,southernmiss,9,0.719,26,0.5,64,0
